accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Anisoptera reticulata,M0_floral_phenotype,flower_primary_color,white,The inflorescences measure up to 6 cm (2 in) long and bear cream flowers.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Anisoptera_reticulata,The inflorescences measure up to 6 cm (2 in) long and bear cream flowers.,species_direct,unknown,unreviewed_llm_extraction,The inflorescences measure up to 6 cm (2 in) long and bear cream flowers.,src_d7a9023fc75888736005,8469be1607bc5173eb541b331ee9e7fe886132140bdb62c2ba288e4e21a0bcf2,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_04c2104ca637891a10e9,high
Anthurium acaule,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,Spathe is 8–11 cm in length while spadix is 9–15 cm in length.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Anthurium_acaule,Spathe is 8–11 cm in length while spadix is 9–15 cm in length.,species_direct,unknown,unreviewed_llm_extraction,Spathe is 8–11 cm in length while spadix is 9–15 cm in length.,src_4aa02e2851601835bbc5,7a4f7688f96bb968070e5e16a0b6121b069c8e3b09a1c65314e6edcd4dbbf032,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_04c2104ca637891a10e9,medium
Acranthera philippinensis,M0_floral_phenotype,flower_primary_color,white,"corolla white, hypocrateriform",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3845568,"corolla white, hypocrateriform",species_direct,unknown,unreviewed_llm_extraction,"corolla white, hypocrateriform",src_4adc16646232db02d6b0,22d00b0964e125cae3e051170571ac5d3c773c2dc61f356ab4c5a6895797f9be,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_04c2104ca637891a10e9,high
Acranthera philippinensis,M0_floral_phenotype,floral_form,salverform,"corolla white, hypocrateriform",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3845568,"corolla white, hypocrateriform",species_direct,unknown,unreviewed_llm_extraction,"corolla white, hypocrateriform",src_4adc16646232db02d6b0,22d00b0964e125cae3e051170571ac5d3c773c2dc61f356ab4c5a6895797f9be,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_04c2104ca637891a10e9,high
Acranthera philippinensis,M0_other_reported_trait,flower_size_class,small,"corolla white, hypocrateriform, 9 – 11 × 2 – 3 mm",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3845568,"corolla white, hypocrateriform, 9 – 11 × 2 – 3 mm",species_direct,unknown,unreviewed_llm_extraction,"corolla white, hypocrateriform, 9 – 11 × 2 – 3 mm",src_4adc16646232db02d6b0,22d00b0964e125cae3e051170571ac5d3c773c2dc61f356ab4c5a6895797f9be,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_04c2104ca637891a10e9,high
Acranthera philippinensis,M0_other_reported_trait,tube_depth_class,intermediate,tube 6 – 8 × 2 – 3 mm,reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3845568,tube 6 – 8 × 2 – 3 mm,species_direct,unknown,unreviewed_llm_extraction,tube 6 – 8 × 2 – 3 mm,src_4adc16646232db02d6b0,22d00b0964e125cae3e051170571ac5d3c773c2dc61f356ab4c5a6895797f9be,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_04c2104ca637891a10e9,high
Acranthera philippinensis,M0_other_reported_trait,sex_system,hermaphroditic,"Stamens 4 to 6, inserted at the base of the corolla tube, filaments 0.5 mm; anthers linear, 6 mm long, appearing connate surrounding the pistil; pistil 6 mm long",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3845568,"Stamens 4 to 6, inserted at the base of the corolla tube, filaments 0.5 mm; anthers linear, 6 mm long, appearing connate surrounding the pistil; pistil 6 mm long",species_direct,unknown,unreviewed_llm_extraction,"Stamens 4 to 6, inserted at the base of the corolla tube, filaments 0.5 mm; anthers linear, 6 mm long, appearing connate surrounding the pistil; pistil 6 mm long",src_4adc16646232db02d6b0,22d00b0964e125cae3e051170571ac5d3c773c2dc61f356ab4c5a6895797f9be,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_04c2104ca637891a10e9,medium
Ajuga chamaepitys,M0_floral_phenotype,flower_primary_color,yellow_orange,"Krone gelb, mit dunkler gezeichneter Unterlippe und sehr kurzer Oberlippe, 1 - 1,5 cm lang.",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2927080,"Krone gelb, mit dunkler gezeichneter Unterlippe und sehr kurzer Oberlippe, 1 - 1,5 cm lang.",species_direct,unknown,unreviewed_llm_extraction,"Krone gelb, mit dunkler gezeichneter Unterlippe und sehr kurzer Oberlippe, 1 - 1,5 cm lang.",src_ebf20604d78f59f40921,e0eaf732aaf086bc8f7b3a0458b7dd1b5205860d31f225472711e0ec466a4fe3,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_04c2104ca637891a10e9,high
Ajuga chamaepitys,M0_floral_phenotype,floral_form,other_described,mit dunkler gezeichneter Unterlippe und sehr kurzer Oberlippe,reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2927080,mit dunkler gezeichneter Unterlippe und sehr kurzer Oberlippe,species_direct,unknown,unreviewed_llm_extraction,mit dunkler gezeichneter Unterlippe und sehr kurzer Oberlippe,src_ebf20604d78f59f40921,e0eaf732aaf086bc8f7b3a0458b7dd1b5205860d31f225472711e0ec466a4fe3,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_04c2104ca637891a10e9,high
Ajuga chamaepitys,M0_other_reported_trait,flower_size_class,medium,"Krone gelb, mit dunkler gezeichneter Unterlippe und sehr kurzer Oberlippe, 1 - 1,5 cm lang.",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2927080,"Krone gelb, mit dunkler gezeichneter Unterlippe und sehr kurzer Oberlippe, 1 - 1,5 cm lang.",species_direct,unknown,unreviewed_llm_extraction,"Krone gelb, mit dunkler gezeichneter Unterlippe und sehr kurzer Oberlippe, 1 - 1,5 cm lang.",src_ebf20604d78f59f40921,e0eaf732aaf086bc8f7b3a0458b7dd1b5205860d31f225472711e0ec466a4fe3,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_04c2104ca637891a10e9,high
