accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Acacia crassicarpa,M0_floral_phenotype,flower_primary_color,yellow_orange,spikes of pale to light golden yellow flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_crassicarpa,spikes of pale to light golden yellow flowers,species_direct,unknown,unreviewed_llm_extraction,spikes of pale to light golden yellow flowers,src_f797cb305f9663d0bc71,4b89f3bc37997dd5745855b920a58a40a363ff26542232586aee8d975f8e6f0c,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3eadcdc3b67bce50e0cf,high
Acacia crassicarpa,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,The flowers are pale yellow to light golden yellow and borne in spikes,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_crassicarpa,The flowers are pale yellow to light golden yellow and borne in spikes,species_direct,unknown,unreviewed_llm_extraction,The flowers are pale yellow to light golden yellow and borne in spikes,src_f797cb305f9663d0bc71,4b89f3bc37997dd5745855b920a58a40a363ff26542232586aee8d975f8e6f0c,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3eadcdc3b67bce50e0cf,high
Acacia crassicarpa,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,Pollinators. Insects.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Acacia+crassicarpa,Pollinators. Insects.,species_direct,unknown,unreviewed_llm_extraction,Pollinators. Insects.,src_6bd123e2ea8332973738,73b789f24a23fc4b849878d93aca34908a61f45ab9223c452a0c7cde86ac2913,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3eadcdc3b67bce50e0cf,high
Acacia doratoxylon,M0_floral_phenotype,flower_primary_color,yellow_orange,spikes of golden yellow flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_doratoxylon,spikes of golden yellow flowers,species_direct,unknown,unreviewed_llm_extraction,spikes of golden yellow flowers,src_13f0ea84a600f4f08054,2358a6ce80033e5797ad4c325e3bd7ea4714d4504d18511a4e6355cadf752ea0,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3eadcdc3b67bce50e0cf,high
Acacia doratoxylon,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,The flowers are golden yellow and borne in spikes,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_doratoxylon,The flowers are golden yellow and borne in spikes,species_direct,unknown,unreviewed_llm_extraction,The flowers are golden yellow and borne in spikes,src_13f0ea84a600f4f08054,2358a6ce80033e5797ad4c325e3bd7ea4714d4504d18511a4e6355cadf752ea0,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3eadcdc3b67bce50e0cf,high
Acacia doratoxylon,M0_other_reported_trait,reward_type,pollen,"It produces pollen prolifically which is a good food source for native moths, butterflies and insects",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_doratoxylon,"It produces pollen prolifically which is a good food source for native moths, butterflies and insects",species_direct,unknown,unreviewed_llm_extraction,"It produces pollen prolifically which is a good food source for native moths, butterflies and insects",src_13f0ea84a600f4f08054,2358a6ce80033e5797ad4c325e3bd7ea4714d4504d18511a4e6355cadf752ea0,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3eadcdc3b67bce50e0cf,high
Acacia hakeoides,M0_floral_phenotype,flower_primary_color,yellow_orange,racemes of bright golden-yellow flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_hakeoides,racemes of bright golden-yellow flowers,species_direct,unknown,unreviewed_llm_extraction,racemes of bright golden-yellow flowers,src_738e15f5c2e7ebe74d06,c7f336a6366ffe1780dcbffcb216c31030810dcad79172411ad6be5e0abc4191,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3eadcdc3b67bce50e0cf,high
Acacia hakeoides,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,The flowers are bright golden-yellow and borne in a raceme,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_hakeoides,The flowers are bright golden-yellow and borne in a raceme,species_direct,unknown,unreviewed_llm_extraction,The flowers are bright golden-yellow and borne in a raceme,src_738e15f5c2e7ebe74d06,c7f336a6366ffe1780dcbffcb216c31030810dcad79172411ad6be5e0abc4191,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3eadcdc3b67bce50e0cf,high
Acmispon glaber,M0_floral_phenotype,flower_primary_color,multicolored_variable,The flowers become reddish with age.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acmispon_glaber,The flowers become reddish with age.,species_direct,unknown,unreviewed_llm_extraction,The flowers become reddish with age.,src_3c26dccae54c2dfeb772,8da3cc320ea85784138240bea6b5f3b46a22d12b56db066a8a4e755ac8634c0a,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3eadcdc3b67bce50e0cf,high
Acmispon glaber,M0_floral_phenotype,floral_symmetry,zygomorphic,flowers that are bilateral,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acmispon_glaber,flowers that are bilateral,species_direct,unknown,unreviewed_llm_extraction,flowers that are bilateral,src_3c26dccae54c2dfeb772,8da3cc320ea85784138240bea6b5f3b46a22d12b56db066a8a4e755ac8634c0a,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,e63d39bb9d52dad2638732a738163e6ab33359d6616afdbac5ab2c995925eee6,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3eadcdc3b67bce50e0cf,high
