accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Calamus vidalianus,M0_other_reported_trait,sex_system,dioecious,"A dioecious species, both male and female forms need to be grown if fruit and seed are required.",reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Calamus+vidalianus,"A dioecious species, both male and female forms need to be grown if fruit and seed are required.",species_direct,unknown,unreviewed_llm_extraction,"A dioecious species, both male and female forms need to be grown if fruit and seed are required.",src_fc67d35dbb3e7329f952,1c26da0aa3e41fc3252395f96d4006ba418c8204d646d977f205976cf7ea630d,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_836c4a6b6f955fb0935b,high
Abrahamia lokobensis,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,"Inflorescence terminal or pseudoterminal, a panicle",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/7837220,"Inflorescence terminal or pseudoterminal, a panicle",species_direct,unknown,unreviewed_llm_extraction,"Inflorescence terminal or pseudoterminal, a panicle",src_71c0e3df1570f06ae097,195620890b364f94f07a9f89125c33054e0c50494e9a8f74cf32c9f13a2af1d6,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_836c4a6b6f955fb0935b,high
Abutilon guineense,M0_other_reported_trait,inflorescence_display,solitary,"Flowers axillary, solitary",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/7279347,"Flowers axillary, solitary",species_direct,unknown,unreviewed_llm_extraction,"Flowers axillary, solitary",src_a4ead2915309e7111f87,109e7e5d41449d52b7e3a0bb3f887af31214e3aa984b66fabf357117595f23d0,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_836c4a6b6f955fb0935b,high
Abutilon guineense,M0_floral_phenotype,flower_primary_color,yellow_orange,"Corolla 2.5 – 3 cm across, yellow",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/7279347,"Corolla 2.5 – 3 cm across, yellow",species_direct,unknown,unreviewed_llm_extraction,"Corolla 2.5 – 3 cm across, yellow",src_a4ead2915309e7111f87,109e7e5d41449d52b7e3a0bb3f887af31214e3aa984b66fabf357117595f23d0,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_836c4a6b6f955fb0935b,high
Abutilon guineense,M0_other_reported_trait,flower_size_class,medium,"Corolla 2.5 – 3 cm across, yellow",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/7279347,"Corolla 2.5 – 3 cm across, yellow",species_direct,unknown,unreviewed_llm_extraction,"Corolla 2.5 – 3 cm across, yellow",src_a4ead2915309e7111f87,109e7e5d41449d52b7e3a0bb3f887af31214e3aa984b66fabf357117595f23d0,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_836c4a6b6f955fb0935b,medium
Abutilon guineense,M0_other_reported_trait,sex_system,hermaphroditic,"Staminal column 7 – 9 mm long, glabrous throughout, tube 2 – 3 mm long, filaments 4 – 5 mm long. Ovary ca. 4 ˟ 3 mm, globose",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/7279347,"Staminal column 7 – 9 mm long, glabrous throughout, tube 2 – 3 mm long, filaments 4 – 5 mm long. Ovary ca. 4 ˟ 3 mm, globose",species_direct,unknown,unreviewed_llm_extraction,"Staminal column 7 – 9 mm long, glabrous throughout, tube 2 – 3 mm long, filaments 4 – 5 mm long. Ovary ca. 4 ˟ 3 mm, globose",src_a4ead2915309e7111f87,109e7e5d41449d52b7e3a0bb3f887af31214e3aa984b66fabf357117595f23d0,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_836c4a6b6f955fb0935b,medium
Acalypha decaryana,M0_other_reported_trait,sex_system,monoecious,"DESCRIPTION Shrubs, deciduous, to 3 m tall, monoecious.",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3056944,"DESCRIPTION Shrubs, deciduous, to 3 m tall, monoecious.",species_direct,unknown,unreviewed_llm_extraction,"DESCRIPTION Shrubs, deciduous, to 3 m tall, monoecious.",src_7966690ea83be1bf1158,17bd0993bada16c3437f24634b0f30663169e51aebfb9d25da36de817f423242,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_836c4a6b6f955fb0935b,high
Acalypha decaryana,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,"Inflorescences spiciform, unisexual, axillary.",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3056944,"Inflorescences spiciform, unisexual, axillary.",species_direct,unknown,unreviewed_llm_extraction,"Inflorescences spiciform, unisexual, axillary.",src_7966690ea83be1bf1158,17bd0993bada16c3437f24634b0f30663169e51aebfb9d25da36de817f423242,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_836c4a6b6f955fb0935b,high
Acalypha decaryana,M0_other_reported_trait,flower_size_class,very_small,"Male flowers: pedicel to 1 mm long, sparsely hairy; buds to 0.5 mm diameter",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3056944,"Male flowers: pedicel to 1 mm long, sparsely hairy; buds to 0.5 mm diameter",species_direct,unknown,unreviewed_llm_extraction,"Male flowers: pedicel to 1 mm long, sparsely hairy; buds to 0.5 mm diameter",src_7966690ea83be1bf1158,17bd0993bada16c3437f24634b0f30663169e51aebfb9d25da36de817f423242,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_836c4a6b6f955fb0935b,medium
Actaea racemosa,M0_floral_phenotype,flower_primary_color,white,Flower Color: White,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/actaea-racemosa/,Flower Color: White,species_direct,unknown,unreviewed_llm_extraction,Flower Color: White,src_91fa9108cb5fa2eba23c,3edfaf3df75c0dff2f0e94df6ffbec3aba7adcf92cabbf34714b7c6e7d2d547e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_836c4a6b6f955fb0935b,high
Actaea racemosa,M0_floral_phenotype,floral_form,open_radial,Flower Shape: Star,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/actaea-racemosa/,Flower Shape: Star,species_direct,unknown,unreviewed_llm_extraction,Flower Shape: Star,src_91fa9108cb5fa2eba23c,3edfaf3df75c0dff2f0e94df6ffbec3aba7adcf92cabbf34714b7c6e7d2d547e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_836c4a6b6f955fb0935b,medium
