accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Acacia retinodes,M0_floral_phenotype,flower_primary_color,yellow_orange,Short racemes of yellow flowers are produced periodically throughout the year.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_retinodes,Short racemes of yellow flowers are produced periodically throughout the year.,species_direct,unknown,unreviewed_llm_extraction,Short racemes of yellow flowers are produced periodically throughout the year.,src_3b645cecde81b800e2f0,301810333d2ed72a7f8709226f8715f065e62624545f1f531c4e7ade5ad72ece,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_94ef8c8f12d2d871538d,high
Acacia retinodes,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,Short racemes of yellow flowers are produced periodically throughout the year.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_retinodes,Short racemes of yellow flowers are produced periodically throughout the year.,species_direct,unknown,unreviewed_llm_extraction,Short racemes of yellow flowers are produced periodically throughout the year.,src_3b645cecde81b800e2f0,301810333d2ed72a7f8709226f8715f065e62624545f1f531c4e7ade5ad72ece,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_94ef8c8f12d2d871538d,high
Acer circinatum,M0_floral_phenotype,flower_primary_color,multicolored_variable,Flowers: Flower Color: Green White,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/acer-circinatum/,Flowers: Flower Color: Green White,species_direct,unknown,unreviewed_llm_extraction,Flowers: Flower Color: Green White,src_ca71751b3746c65e270a,f384b63a7f9b6b486bd03b5b484ff92a30902bf687e67ccdbc18a78fd4047d8e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_94ef8c8f12d2d871538d,high
Acer circinatum,M0_floral_phenotype,floral_form,other_described,Flower Petals: 4-5 petals/rays,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/acer-circinatum/,Flower Petals: 4-5 petals/rays,species_direct,unknown,unreviewed_llm_extraction,Flower Petals: 4-5 petals/rays,src_ca71751b3746c65e270a,f384b63a7f9b6b486bd03b5b484ff92a30902bf687e67ccdbc18a78fd4047d8e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_94ef8c8f12d2d871538d,medium
Acer circinatum,M0_other_reported_trait,flower_size_class,small,that are 6–9 mm,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acer_circinatum,that are 6–9 mm,species_direct,unknown,unreviewed_llm_extraction,that are 6–9 mm,src_8064e73bc369ad332f12,d5e0f699d0cc5d6e2ff9e7d289ec9038454473d5fa0071ba0936a7f78fbf6496,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_94ef8c8f12d2d871538d,high
Acer circinatum,M0_other_reported_trait,inflorescence_display,umbel_corymb,Flower Inflorescence: Corymb,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/acer-circinatum/,Flower Inflorescence: Corymb,species_direct,unknown,unreviewed_llm_extraction,Flower Inflorescence: Corymb,src_ca71751b3746c65e270a,f384b63a7f9b6b486bd03b5b484ff92a30902bf687e67ccdbc18a78fd4047d8e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_94ef8c8f12d2d871538d,high
Acer circinatum,M0_other_reported_trait,sex_system,polygamous_or_other,"Flowers in clusters of 3-6, perfect or staminate (male)",reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/acer-circinatum/,"Flowers in clusters of 3-6, perfect or staminate (male)",species_direct,unknown,unreviewed_llm_extraction,"Flowers in clusters of 3-6, perfect or staminate (male)",src_ca71751b3746c65e270a,f384b63a7f9b6b486bd03b5b484ff92a30902bf687e67ccdbc18a78fd4047d8e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_94ef8c8f12d2d871538d,high
Actinotus bellidioides,M0_floral_phenotype,flower_primary_color,green_brown_inconspicuous,"Tiny green sepals, about 0.5 mm (19.7 Mil) long, may accompany petals or appear alone.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Actinotus_bellidioides,"Tiny green sepals, about 0.5 mm (19.7 Mil) long, may accompany petals or appear alone.",species_direct,unknown,unreviewed_llm_extraction,"Tiny green sepals, about 0.5 mm (19.7 Mil) long, may accompany petals or appear alone.",src_3534118ad57a48ccfb20,5603a6ec9e49d01552e0c0dde5c1e66fa10fb62f2615cfb692e3fa3d63c71180,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_94ef8c8f12d2d871538d,medium
Actinotus bellidioides,M0_floral_phenotype,floral_form,composite_head,a tightly clustered head,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Actinotus_bellidioides,a tightly clustered head,species_direct,unknown,unreviewed_llm_extraction,a tightly clustered head,src_3534118ad57a48ccfb20,5603a6ec9e49d01552e0c0dde5c1e66fa10fb62f2615cfb692e3fa3d63c71180,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_94ef8c8f12d2d871538d,high
Actinotus bellidioides,M0_other_reported_trait,inflorescence_display,composite_display,a tightly clustered head,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Actinotus_bellidioides,a tightly clustered head,species_direct,unknown,unreviewed_llm_extraction,a tightly clustered head,src_3534118ad57a48ccfb20,5603a6ec9e49d01552e0c0dde5c1e66fa10fb62f2615cfb692e3fa3d63c71180,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5937963094f31f557f1c9c87097f5931518552bdb6485241bc4908b58524777a,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_94ef8c8f12d2d871538d,high
