accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Acer pycnanthum,M0_other_reported_trait,sex_system,dioecious,"Acer pycnanthum is dioecious, with separate male and female flowers.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acer_pycnanthum,"Acer pycnanthum is dioecious, with separate male and female flowers.",species_direct,unknown,unreviewed_llm_extraction,"Acer pycnanthum is dioecious, with separate male and female flowers.",src_3812cb7c1a6e0c5110da,49179e71378b3dbacf38a3a3edfd6da506b2165ce8d020a21cd6e5ea48115be9,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,3a313c326c88fe832ba2415ace9127dd32a6578bc2e8eefd6582d54b0943721f,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_76f1fea7f59703cdcd86,high
Acis autumnalis,M0_floral_phenotype,flower_primary_color,multicolored_variable,"The white tepals are 9–14 mm long, pinkish at the base, less commonly all pink.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acis_autumnalis,"The white tepals are 9–14 mm long, pinkish at the base, less commonly all pink.",species_direct,unknown,unreviewed_llm_extraction,"The white tepals are 9–14 mm long, pinkish at the base, less commonly all pink.",src_aa600286b6efe993e03f,82b61ffa2ce82071e35c5f2110490fb45f61d5a3be367e69a4b582e5ec972ee1,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,3a313c326c88fe832ba2415ace9127dd32a6578bc2e8eefd6582d54b0943721f,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_76f1fea7f59703cdcd86,high
Acis autumnalis,M0_other_reported_trait,flower_size_class,medium,The white tepals are 9–14 mm long,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acis_autumnalis,The white tepals are 9–14 mm long,species_direct,unknown,unreviewed_llm_extraction,The white tepals are 9–14 mm long,src_aa600286b6efe993e03f,82b61ffa2ce82071e35c5f2110490fb45f61d5a3be367e69a4b582e5ec972ee1,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,3a313c326c88fe832ba2415ace9127dd32a6578bc2e8eefd6582d54b0943721f,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_76f1fea7f59703cdcd86,medium
Acis autumnalis,M0_other_reported_trait,inflorescence_display,few_flowered,with one to four flowers per stalk,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acis_autumnalis,with one to four flowers per stalk,species_direct,unknown,unreviewed_llm_extraction,with one to four flowers per stalk,src_aa600286b6efe993e03f,82b61ffa2ce82071e35c5f2110490fb45f61d5a3be367e69a4b582e5ec972ee1,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,3a313c326c88fe832ba2415ace9127dd32a6578bc2e8eefd6582d54b0943721f,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_76f1fea7f59703cdcd86,high
Agave amica,M0_floral_phenotype,flower_primary_color,white,"The inflorescence is a spike, reaching up to 3 ft (1 m) high, with pure white waxy flowers.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Polianthes_tuberosa,"The inflorescence is a spike, reaching up to 3 ft (1 m) high, with pure white waxy flowers.",species_direct,unknown,unreviewed_llm_extraction,"The inflorescence is a spike, reaching up to 3 ft (1 m) high, with pure white waxy flowers.",src_e94164c53e7de1e5df61,7b47f0f85bd6b141a20b39dfca86a0c2d2d53abb8d119d255fcd9490b8affb0a,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,3a313c326c88fe832ba2415ace9127dd32a6578bc2e8eefd6582d54b0943721f,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_76f1fea7f59703cdcd86,high
Agave amica,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,"The inflorescence is a spike, reaching up to 3 ft (1 m) high, with pure white waxy flowers.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Polianthes_tuberosa,"The inflorescence is a spike, reaching up to 3 ft (1 m) high, with pure white waxy flowers.",species_direct,unknown,unreviewed_llm_extraction,"The inflorescence is a spike, reaching up to 3 ft (1 m) high, with pure white waxy flowers.",src_e94164c53e7de1e5df61,7b47f0f85bd6b141a20b39dfca86a0c2d2d53abb8d119d255fcd9490b8affb0a,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,3a313c326c88fe832ba2415ace9127dd32a6578bc2e8eefd6582d54b0943721f,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_76f1fea7f59703cdcd86,high
Agave amica,M0_floral_phenotype,floral_form,tubular,"The flowers are tubular, with a tube up to 2.5 in (6 cm) long, separating into six flaring segments (tepals) at the end, and are strongly fragrant.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Polianthes_tuberosa,"The flowers are tubular, with a tube up to 2.5 in (6 cm) long, separating into six flaring segments (tepals) at the end, and are strongly fragrant.",species_direct,unknown,unreviewed_llm_extraction,"The flowers are tubular, with a tube up to 2.5 in (6 cm) long, separating into six flaring segments (tepals) at the end, and are strongly fragrant.",src_e94164c53e7de1e5df61,7b47f0f85bd6b141a20b39dfca86a0c2d2d53abb8d119d255fcd9490b8affb0a,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,3a313c326c88fe832ba2415ace9127dd32a6578bc2e8eefd6582d54b0943721f,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_76f1fea7f59703cdcd86,high
Agave amica,M0_other_reported_trait,tube_depth_class,deep,"The flowers are tubular, with a tube up to 2.5 in (6 cm) long",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Polianthes_tuberosa,"The flowers are tubular, with a tube up to 2.5 in (6 cm) long",species_direct,unknown,unreviewed_llm_extraction,"The flowers are tubular, with a tube up to 2.5 in (6 cm) long",src_e94164c53e7de1e5df61,7b47f0f85bd6b141a20b39dfca86a0c2d2d53abb8d119d255fcd9490b8affb0a,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,3a313c326c88fe832ba2415ace9127dd32a6578bc2e8eefd6582d54b0943721f,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_76f1fea7f59703cdcd86,high
Agave amica,M0_other_reported_trait,flower_size_class,large,"The flowers are tubular, with a tube up to 2.5 in (6 cm) long",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Polianthes_tuberosa,"The flowers are tubular, with a tube up to 2.5 in (6 cm) long",species_direct,unknown,unreviewed_llm_extraction,"The flowers are tubular, with a tube up to 2.5 in (6 cm) long",src_e94164c53e7de1e5df61,7b47f0f85bd6b141a20b39dfca86a0c2d2d53abb8d119d255fcd9490b8affb0a,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,3a313c326c88fe832ba2415ace9127dd32a6578bc2e8eefd6582d54b0943721f,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_76f1fea7f59703cdcd86,medium
Agave amica,M0_other_reported_trait,reward_type,fragrance,"The flowers are tubular, with a tube up to 2.5 in (6 cm) long, separating into six flaring segments (tepals) at the end, and are strongly fragrant.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Polianthes_tuberosa,"The flowers are tubular, with a tube up to 2.5 in (6 cm) long, separating into six flaring segments (tepals) at the end, and are strongly fragrant.",species_direct,unknown,unreviewed_llm_extraction,"The flowers are tubular, with a tube up to 2.5 in (6 cm) long, separating into six flaring segments (tepals) at the end, and are strongly fragrant.",src_e94164c53e7de1e5df61,7b47f0f85bd6b141a20b39dfca86a0c2d2d53abb8d119d255fcd9490b8affb0a,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,3a313c326c88fe832ba2415ace9127dd32a6578bc2e8eefd6582d54b0943721f,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_76f1fea7f59703cdcd86,high
