candidate_id,accepted_species,trait_name,normalized_value,source_url,page_title,source_citation,source_tier,source_type,domain,language,supporting_excerpt,normalized_excerpt_sha256,content_fingerprint,name_match_method,wild_cultivated_cultivar_status,decision,species_identity_correct,value_correct,provenance_complete,cultivar_contamination,false_positive_reason,decision_reason,reviewer,reviewed_at_utc
2dc3b3d6310c187ef75ed537,Aneilema acuminatum,flower_size_class,very_small,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Aneilema~acuminatum,PlantNET - FloraOnline,Royal Botanic Garden Sydney. PlantNET NSW Flora species treatment.,A,institutional_regional_flora,plantnet.rbgsyd.nsw.gov.au,unknown_not_recorded,Outer tepals 2–4 mm long;,92465e380ac77e8f8ad2b7f4dbb0d8c70ed5e942dbe137f31861a432ecb8901b,7fb20dcde15390123d21c6093f77fe762f82c07dd5e4ac4e1fa95aeaaca8ca16,accepted_name_exact,species_treatment_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave16 individual source audit,2026-08-20T12:30:00Z
7ec3523fe717b6396c6f8828,Aneilema biflorum,flower_size_class,very_small,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Aneilema~biflorum,PlantNET - FloraOnline,Royal Botanic Garden Sydney. PlantNET NSW Flora species treatment.,A,institutional_regional_flora,plantnet.rbgsyd.nsw.gov.au,unknown_not_recorded,Outer tepals 2–3 mm long;,141bb9da9f00a2df92635f8acccc2fd9ba176148b009be63eee083f587c4a852,f2e7a5c573e483f7b671a6f8bf4e90aa05d4fb645100d066a7128a892f81fd1a,accepted_name_exact,species_treatment_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave16 individual source audit,2026-08-20T12:30:00Z
61a5aa5e3ed5d548f82caaf5,Arthropodium minus,flower_size_class,very_small,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Arthropodium~minus,PlantNET - FloraOnline,Royal Botanic Garden Sydney. PlantNET NSW Flora species treatment.,A,institutional_regional_flora,plantnet.rbgsyd.nsw.gov.au,unknown_not_recorded,"Tepals 3–6 mm long, white to purple;",e023d0e4c7ff4db7013e65c34861c0a91d4e1c0b7cf0ab7ee6b4193b72d3e269,b2199edc014c5c3a7cb6fa67d0c58de3357b92f98f73beb4ac882dc74e9c456b,accepted_name_exact,species_treatment_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave16 individual source audit,2026-08-20T12:30:00Z
3b61f267056af13fba2f4ca0,Bauera capitata,flower_size_class,small,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Bauera~capitata,PlantNET - FloraOnline,Royal Botanic Garden Sydney. PlantNET NSW Flora species treatment.,A,institutional_regional_flora,plantnet.rbgsyd.nsw.gov.au,unknown_not_recorded,"Petals 4, c. 6 mm long, deep pink",2d353b94c0d1abd34ccea7d399be626e71d41ab5209102284a3bcf3e6762719d,c394d1649d71c764dae959e9a1ca3713b4894503678d23ce1931e5bc221bdc27,accepted_name_exact,species_treatment_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave16 individual source audit,2026-08-20T12:30:00Z
043e0467368db6612ee6b090,Bauera microphylla,flower_size_class,very_small,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Bauera~microphylla,PlantNET - FloraOnline,Royal Botanic Garden Sydney. PlantNET NSW Flora species treatment.,A,institutional_regional_flora,plantnet.rbgsyd.nsw.gov.au,unknown_not_recorded,"Petals 5–7, 3–6 mm long, white or tinged with pink",c05d86d684c2351f9d69719b75281afde6f87853abd61ac8bbf2b5180ea85d5e,06d8705cb4161d7377c397751e0587600b0f7d1bdec0e123c3700cea14319eac,accepted_name_exact,species_treatment_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave16 individual source audit,2026-08-20T12:30:00Z
6e7d9a23931527f0e92cd868,Bergia ammannioides,flower_size_class,very_small,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Bergia~ammannioides,PlantNET - FloraOnline,Royal Botanic Garden Sydney. PlantNET NSW Flora species treatment.,A,institutional_regional_flora,plantnet.rbgsyd.nsw.gov.au,unknown_not_recorded,"Petals 5, 1.5–2 mm long, obtuse",2e2d803a63b27e7e1452bc561176ae2773b52fb6ff0bdfd2784dd387b6dd69d1,be0704b1fcec092a66b3d0ea0ab97b062c380d8b68c494d7a9aa8ec010282279,accepted_name_exact,species_treatment_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave16 individual source audit,2026-08-20T12:30:00Z
05e78dc103f2c9b74b838d0a,Caesia alpina,flower_size_class,very_small,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Caesia~alpina,PlantNET - FloraOnline,Royal Botanic Garden Sydney. PlantNET NSW Flora species treatment.,A,institutional_regional_flora,plantnet.rbgsyd.nsw.gov.au,unknown_not_recorded,"Tepals elliptic, 3–4.5 mm long, greenish white",4ae836099ca73b333a0213d417670205badd76fd3141f4fb6199115712b1d0a9,cf131412ec42a86c6bc5b8b161ae000f9f6483f8d357f4341b667ecd069bc41b,accepted_name_exact,species_treatment_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave16 individual source audit,2026-08-20T12:30:00Z
6828ca791a9cd915c72944e3,Caesia calliantha,flower_size_class,small,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Caesia~calliantha,PlantNET - FloraOnline,Royal Botanic Garden Sydney. PlantNET NSW Flora species treatment.,A,institutional_regional_flora,plantnet.rbgsyd.nsw.gov.au,unknown_not_recorded,"Tepals narrow-elliptic, 6–10 mm long, usually blue or purple with darker veins",1ed0987258576fc242cddeac04abf905fb75a790d7f9288d1bc5052b7d510f64,aba433c2c00b56f7b8dc5971a98d9878b5678bec3051567c10e83da5aee10d82,accepted_name_exact,species_treatment_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave16 individual source audit,2026-08-20T12:30:00Z
1fe06472fb49856b0c375500,Caesia parviflora,flower_size_class,small,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Caesia~parviflora,PlantNET - FloraOnline,Royal Botanic Garden Sydney. PlantNET NSW Flora species treatment.,A,institutional_regional_flora,plantnet.rbgsyd.nsw.gov.au,unknown_not_recorded,"Tepals narrow-elliptic, 3–8.5 mm long, greenish white to blue",28d1b969bd536c74c8a95cdcfff090947b05608c421acf2b6cf85438b8c231cc,982d94a03a03f4c59fcd8e870cbab421bbe8008f87df55148f08470f3a73b39e,accepted_name_exact,species_treatment_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave16 individual source audit,2026-08-20T12:30:00Z
8e6b52389a41b80e939f06de,Capparis mitchellii,flower_size_class,medium,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Capparis~mitchellii,PlantNET - FloraOnline,Royal Botanic Garden Sydney. PlantNET NSW Flora species treatment.,A,institutional_regional_flora,plantnet.rbgsyd.nsw.gov.au,unknown_not_recorded,"Petals 2–2.5 cm long, cream to yellowish",6d80614e6ea1d99ec537aeedc1d0f4f41e6a5b7d757bf4ce0cb334abd4e69ed9,21450d1d42da3335e5c4deb2d5c5de119d9b07e1cb0bdd70778853759f708531,accepted_name_exact,species_treatment_not_cultivar_limited,accept,true,true,true,false,,"Accepted after exact fixed-master species/family or strict synonym match, source-page quote review, individual-trait ontology review, source-lineage check, and cultivar/organ screening.",Codex Wave16 individual source audit,2026-08-20T12:30:00Z
