accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Amomum compactum,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,Pollinators. Insects.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Amomum+compactum,Pollinators. Insects.,species_direct,unknown,unreviewed_llm_extraction,Pollinators. Insects.,src_fdb6fb3138c8f9674156,6c3949537d7c63a8cf1a2afbf4f21ac6037b71b32c5004fa49e1075c7e2d0f9d,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1eb757b770733f18702d,high
Annona haitiensis,M0_floral_phenotype,flower_primary_color,green_brown_inconspicuous,The petals have shaggy brown hair on their outer surface.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Annona_haitiensis,The petals have shaggy brown hair on their outer surface.,species_direct,unknown,unreviewed_llm_extraction,The petals have shaggy brown hair on their outer surface.,src_e2e77b237c3faa223861,4ffeffe9aefeb4c90f2b214526eb7ae1902ea816fd81c0e94c95746716a11ed7,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1eb757b770733f18702d,medium
Annona haitiensis,M0_floral_phenotype,floral_form,other_described,"Its 3 oblong, outer petals are 1 centimeter long with rounded tips.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Annona_haitiensis,"Its 3 oblong, outer petals are 1 centimeter long with rounded tips.",species_direct,unknown,unreviewed_llm_extraction,"Its 3 oblong, outer petals are 1 centimeter long with rounded tips.",src_e2e77b237c3faa223861,4ffeffe9aefeb4c90f2b214526eb7ae1902ea816fd81c0e94c95746716a11ed7,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1eb757b770733f18702d,high
Annona haitiensis,M0_other_reported_trait,flower_size_class,small,"Its 3 oblong, outer petals are 1 centimeter long with rounded tips.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Annona_haitiensis,"Its 3 oblong, outer petals are 1 centimeter long with rounded tips.",species_direct,unknown,unreviewed_llm_extraction,"Its 3 oblong, outer petals are 1 centimeter long with rounded tips.",src_e2e77b237c3faa223861,4ffeffe9aefeb4c90f2b214526eb7ae1902ea816fd81c0e94c95746716a11ed7,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1eb757b770733f18702d,medium
Annona haitiensis,M0_other_reported_trait,inflorescence_display,solitary,Its solitary (sometimes in pairs) flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Annona_haitiensis,Its solitary (sometimes in pairs) flowers,species_direct,unknown,unreviewed_llm_extraction,Its solitary (sometimes in pairs) flowers,src_e2e77b237c3faa223861,4ffeffe9aefeb4c90f2b214526eb7ae1902ea816fd81c0e94c95746716a11ed7,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1eb757b770733f18702d,medium
Annona haitiensis,M0_other_reported_trait,sex_system,hermaphroditic,Its stamen are 1.5-1.7 millimeters long with anthers that are 1 millimeters long. Its pistils are 1.7 millimeters long with hairy ovaries and heart-shaped stigmas.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Annona_haitiensis,Its stamen are 1.5-1.7 millimeters long with anthers that are 1 millimeters long. Its pistils are 1.7 millimeters long with hairy ovaries and heart-shaped stigmas.,species_direct,unknown,unreviewed_llm_extraction,Its stamen are 1.5-1.7 millimeters long with anthers that are 1 millimeters long. Its pistils are 1.7 millimeters long with hairy ovaries and heart-shaped stigmas.,src_e2e77b237c3faa223861,4ffeffe9aefeb4c90f2b214526eb7ae1902ea816fd81c0e94c95746716a11ed7,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1eb757b770733f18702d,medium
Annona haitiensis,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,"Pollinators. Beetles, Insects.",reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Annona+haitiensis,"Pollinators. Beetles, Insects.",species_direct,unknown,unreviewed_llm_extraction,"Pollinators. Beetles, Insects.",src_da63d5b75a96fc52ba4b,db6bbeab87b7ff424e29b38620a5d7ce5cab26340b2192b063705a64efceeab3,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1eb757b770733f18702d,high
Acalypha linearifolia,M0_other_reported_trait,sex_system,monoecious,"Shrubs, probably evergreen, to 1.5 m tall, monoecious.",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3056695,"Shrubs, probably evergreen, to 1.5 m tall, monoecious.",species_direct,unknown,unreviewed_llm_extraction,"Shrubs, probably evergreen, to 1.5 m tall, monoecious.",src_a427bed3062e2e9dd3d3,8de4fcfaa968ec6ab4bccf9ae5620ac74723c3ce0f198a2d11fe09955e06a320,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1eb757b770733f18702d,high
Ageratina altissima,M0_floral_phenotype,flower_primary_color,white,"clustered, white flower heads",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/5400552,"clustered, white flower heads",species_direct,unknown,unreviewed_llm_extraction,"clustered, white flower heads",src_ec12c0e7cc0f1d84100b,92195405b177c5772f692fead5b7ff78bc0936b7e96005ff297f4cdcd26692bb,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1eb757b770733f18702d,high
Ageratina altissima,M0_floral_phenotype,floral_form,composite_head,"clustered, white flower heads",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/5400552,"clustered, white flower heads",species_direct,unknown,unreviewed_llm_extraction,"clustered, white flower heads",src_ec12c0e7cc0f1d84100b,92195405b177c5772f692fead5b7ff78bc0936b7e96005ff297f4cdcd26692bb,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1eb757b770733f18702d,high
Ageratina altissima,M0_other_reported_trait,inflorescence_display,composite_display,"clustered, white flower heads",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/5400552,"clustered, white flower heads",species_direct,unknown,unreviewed_llm_extraction,"clustered, white flower heads",src_ec12c0e7cc0f1d84100b,92195405b177c5772f692fead5b7ff78bc0936b7e96005ff297f4cdcd26692bb,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,452c4505cf3717a3f78664f8731b37803173fa427b54c0e01c9ae1161ce8d785,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_1eb757b770733f18702d,high
