accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Allium dumebuchum,M0_other_reported_trait,sex_system,hermaphroditic,Description. Herbs hermaphroditic.,reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/11189449,Description. Herbs hermaphroditic.,species_direct,unknown,unreviewed_llm_extraction,Description. Herbs hermaphroditic.,src_eb2bd22cbde0107732f0,7da0516b77231ed88351d30660d93bb1d2b89e2ebaabd61eb416e9d4b44fe7c8,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_ba236bd7469040f2d5eb,high
Allium dumebuchum,M0_other_reported_trait,inflorescence_display,umbel_corymb,"Inflorescences umbellate, subglobose, 23 - 41.5 x 37 - 53 mm, 48 - 113 flowered",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/11189449,"Inflorescences umbellate, subglobose, 23 - 41.5 x 37 - 53 mm, 48 - 113 flowered",species_direct,unknown,unreviewed_llm_extraction,"Inflorescences umbellate, subglobose, 23 - 41.5 x 37 - 53 mm, 48 - 113 flowered",src_eb2bd22cbde0107732f0,7da0516b77231ed88351d30660d93bb1d2b89e2ebaabd61eb416e9d4b44fe7c8,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_ba236bd7469040f2d5eb,high
Allium dumebuchum,M0_floral_phenotype,flower_primary_color,blue_purple,"perianth semi-radially spreading, light purple",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/11189449,"perianth semi-radially spreading, light purple",species_direct,unknown,unreviewed_llm_extraction,"perianth semi-radially spreading, light purple",src_eb2bd22cbde0107732f0,7da0516b77231ed88351d30660d93bb1d2b89e2ebaabd61eb416e9d4b44fe7c8,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_ba236bd7469040f2d5eb,high
Allium dumebuchum,M0_floral_phenotype,floral_form,open_radial,"perianth semi-radially spreading, light purple",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/11189449,"perianth semi-radially spreading, light purple",species_direct,unknown,unreviewed_llm_extraction,"perianth semi-radially spreading, light purple",src_eb2bd22cbde0107732f0,7da0516b77231ed88351d30660d93bb1d2b89e2ebaabd61eb416e9d4b44fe7c8,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_ba236bd7469040f2d5eb,medium
Allium dumebuchum,M0_other_reported_trait,flower_size_class,small,"inner tepals longer than outer ones, elliptical, apex obtuse, 5.2 - 7.2 x 3.4 - 4.5 mm; outer tepals ovately elliptical, apex obtuse, 4.8 - 6.1 x 2.1 - 3.7 mm",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/11189449,"inner tepals longer than outer ones, elliptical, apex obtuse, 5.2 - 7.2 x 3.4 - 4.5 mm; outer tepals ovately elliptical, apex obtuse, 4.8 - 6.1 x 2.1 - 3.7 mm",species_direct,unknown,unreviewed_llm_extraction,"inner tepals longer than outer ones, elliptical, apex obtuse, 5.2 - 7.2 x 3.4 - 4.5 mm; outer tepals ovately elliptical, apex obtuse, 4.8 - 6.1 x 2.1 - 3.7 mm",src_eb2bd22cbde0107732f0,7da0516b77231ed88351d30660d93bb1d2b89e2ebaabd61eb416e9d4b44fe7c8,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_ba236bd7469040f2d5eb,high
Alyxia oppositifolia,M0_other_reported_trait,inflorescence_display,solitary,"flowers usually solitary, sometimes in simple inflorescences of three flowers",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3614399,"flowers usually solitary, sometimes in simple inflorescences of three flowers",species_direct,unknown,unreviewed_llm_extraction,"flowers usually solitary, sometimes in simple inflorescences of three flowers",src_7bef7d63702f115c0fbb,bfc6e9b992c8969d55d1c54e966e7e0ebe351eecde22515d0bbdff25cc116281,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_ba236bd7469040f2d5eb,high
Alyxia oppositifolia,M0_other_reported_trait,tube_depth_class,intermediate,with a corolla tube 4.3 – 7.8 mm long,reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3614399,with a corolla tube 4.3 – 7.8 mm long,species_direct,unknown,unreviewed_llm_extraction,with a corolla tube 4.3 – 7.8 mm long,src_7bef7d63702f115c0fbb,bfc6e9b992c8969d55d1c54e966e7e0ebe351eecde22515d0bbdff25cc116281,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_ba236bd7469040f2d5eb,high
Amethystea caerulea,M0_floral_phenotype,flower_primary_color,blue_purple,flosculis cum coma e caeruleo-janthinis,reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/4930999,flosculis cum coma e caeruleo-janthinis,species_direct,unknown,unreviewed_llm_extraction,flosculis cum coma e caeruleo-janthinis,src_7589b49bd2de708f104e,03c4d96660445a918252843f47e2f18fa9bae6e7a8a8fe360a6545c15e3241e9,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_ba236bd7469040f2d5eb,medium
Amorphophallus ankarana,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,"Spadix sessile, longer than spathe, 28-40 cm long",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2871793,"Spadix sessile, longer than spathe, 28-40 cm long",species_direct,unknown,unreviewed_llm_extraction,"Spadix sessile, longer than spathe, 28-40 cm long",src_4b76351fc17062b44d7e,2fe16e472a723ee70167a70244ec70f4d855abb7bd740369aeca673deaaef464,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_ba236bd7469040f2d5eb,high
Amorphophallus ankarana,M0_other_reported_trait,sex_system,monoecious,"female zone slightly obconic, 1-2.5 cm long, 1.1-1.8 cm in diam. at the base, flowers congested or slightly distant; male zone cylindric, 2.5-4 cm long, 1-1.6 cm in diam., flowers slightly distant",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2871793,"female zone slightly obconic, 1-2.5 cm long, 1.1-1.8 cm in diam. at the base, flowers congested or slightly distant; male zone cylindric, 2.5-4 cm long, 1-1.6 cm in diam., flowers slightly distant",species_direct,unknown,unreviewed_llm_extraction,"female zone slightly obconic, 1-2.5 cm long, 1.1-1.8 cm in diam. at the base, flowers congested or slightly distant; male zone cylindric, 2.5-4 cm long, 1-1.6 cm in diam., flowers slightly distant",src_4b76351fc17062b44d7e,2fe16e472a723ee70167a70244ec70f4d855abb7bd740369aeca673deaaef464,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_ba236bd7469040f2d5eb,medium
