accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Adenostyles leucophylla,M0_floral_phenotype,flower_primary_color,multicolored_variable,Blueten rosa bis purpurn.,reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3133716,Blueten rosa bis purpurn.,species_direct,unknown,unreviewed_llm_extraction,Blueten rosa bis purpurn.,src_78998fa2069619aee328,429b0516378b6c5feba8ad3256b6145abf45844f35b991c1c9b89c445eed2eda,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3aa14aee769ad18eafcb,high
Adenostyles leucophylla,M0_floral_phenotype,floral_form,composite_head,Koepfchen 12 - 24 bluetig,reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3133716,Koepfchen 12 - 24 bluetig,species_direct,unknown,unreviewed_llm_extraction,Koepfchen 12 - 24 bluetig,src_78998fa2069619aee328,429b0516378b6c5feba8ad3256b6145abf45844f35b991c1c9b89c445eed2eda,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3aa14aee769ad18eafcb,high
Adenostyles leucophylla,M0_other_reported_trait,inflorescence_display,composite_display,Koepfchen 12 - 24 bluetig,reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3133716,Koepfchen 12 - 24 bluetig,species_direct,unknown,unreviewed_llm_extraction,Koepfchen 12 - 24 bluetig,src_78998fa2069619aee328,429b0516378b6c5feba8ad3256b6145abf45844f35b991c1c9b89c445eed2eda,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3aa14aee769ad18eafcb,high
Amydrium hainanense,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,"spadix cylindric, ca. 6 × 1.3cm.",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2870233,"spadix cylindric, ca. 6 × 1.3cm.",species_direct,unknown,unreviewed_llm_extraction,"spadix cylindric, ca. 6 × 1.3cm.",src_a632e5c274e2c678d286,02b9c44c5146ed2d6519a0dcce6745d7ce963e8ecbd4ca015d3331f002896817,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3aa14aee769ad18eafcb,high
Aciphylla crenulata,M0_other_reported_trait,inflorescence_display,umbel_corymb,Umbels and umbellules on long slender rays.,reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/aciphylla-crenulata/,Umbels and umbellules on long slender rays.,species_direct,unknown,unreviewed_llm_extraction,Umbels and umbellules on long slender rays.,src_73ea1b70038da3816f9f,168a4fa0536be97eaf844cebc1637101efa9992e2da76d451fbb4b4d84902705,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3aa14aee769ad18eafcb,high
Ageratum houstonianum,M0_floral_phenotype,flower_primary_color,multicolored_variable,"blue flowerheads (sometimes white, pink, or purple)",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Ageratum_houstonianum,"blue flowerheads (sometimes white, pink, or purple)",species_direct,unknown,unreviewed_llm_extraction,"blue flowerheads (sometimes white, pink, or purple)",src_0b83135e297f21ec3dae,7243619327c72503f0b3797f2427f7f34ff623bf2d41d303bbf47bfc634a505a,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3aa14aee769ad18eafcb,high
Ageratum houstonianum,M0_floral_phenotype,floral_form,composite_head,Terminal cluster of small heads.,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/ageratum-houstonianum/,Terminal cluster of small heads.,species_direct,unknown,unreviewed_llm_extraction,Terminal cluster of small heads.,src_789a25352fa6c583fe55,628f49b9cff2fb0fd2b2dbe90c6d11c09558c086362842ca4d6a163ac914e2cc,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3aa14aee769ad18eafcb,high
Ageratum houstonianum,M0_other_reported_trait,inflorescence_display,composite_display,Terminal in clustered cymose heads,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/ageratum-houstonianum/,Terminal in clustered cymose heads,species_direct,unknown,unreviewed_llm_extraction,Terminal in clustered cymose heads,src_789a25352fa6c583fe55,628f49b9cff2fb0fd2b2dbe90c6d11c09558c086362842ca4d6a163ac914e2cc,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3aa14aee769ad18eafcb,high
Ageratum houstonianum,M0_other_reported_trait,flower_size_class,small,"heads 1/4"" diameter",reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/ageratum-houstonianum/,"heads 1/4"" diameter",species_direct,unknown,unreviewed_llm_extraction,"heads 1/4"" diameter",src_789a25352fa6c583fe55,628f49b9cff2fb0fd2b2dbe90c6d11c09558c086362842ca4d6a163ac914e2cc,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3aa14aee769ad18eafcb,high
Ageratum houstonianum,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,Pollinators. Lepidoptera.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Ageratum+houstonianum,Pollinators. Lepidoptera.,species_direct,unknown,unreviewed_llm_extraction,Pollinators. Lepidoptera.,src_632e5d01624ece4a4a3d,0a43705628cc535b132fdd1fa3f60f3da87e408906f8b166adfe9c3f0a6cbeea,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,5c2693c70b92b8ec46462e3e76cd61d85ac593a4bd5b16ce14867560aae51028,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_3aa14aee769ad18eafcb,high
