accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Beta maritima,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,"the inflorescence is borne on a thick, fleshy grooved stem in a leafy spike.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Sea_beet,"the inflorescence is borne on a thick, fleshy grooved stem in a leafy spike.",species_direct,unknown,unreviewed_llm_extraction,"the inflorescence is borne on a thick, fleshy grooved stem in a leafy spike.",src_b72b34ef8e0b96ef9378,3566ee248f07fbee86d38106e6aac70cd39e0e1935637db23a7d4786499dfef7,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8c5e505fbc393929b4fd,high
Beta maritima,M0_floral_phenotype,flower_primary_color,green_brown_inconspicuous,"The individual flowers are hermaphroditic, green and tiny with the sepals thickening and hardening around the fruits.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Sea_beet,"The individual flowers are hermaphroditic, green and tiny with the sepals thickening and hardening around the fruits.",species_direct,unknown,unreviewed_llm_extraction,"The individual flowers are hermaphroditic, green and tiny with the sepals thickening and hardening around the fruits.",src_b72b34ef8e0b96ef9378,3566ee248f07fbee86d38106e6aac70cd39e0e1935637db23a7d4786499dfef7,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8c5e505fbc393929b4fd,high
Beta maritima,M0_other_reported_trait,flower_size_class,very_small,"The individual flowers are hermaphroditic, green and tiny with the sepals thickening and hardening around the fruits.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Sea_beet,"The individual flowers are hermaphroditic, green and tiny with the sepals thickening and hardening around the fruits.",species_direct,unknown,unreviewed_llm_extraction,"The individual flowers are hermaphroditic, green and tiny with the sepals thickening and hardening around the fruits.",src_b72b34ef8e0b96ef9378,3566ee248f07fbee86d38106e6aac70cd39e0e1935637db23a7d4786499dfef7,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8c5e505fbc393929b4fd,high
Beta maritima,M0_other_reported_trait,sex_system,hermaphroditic,"The individual flowers are hermaphroditic, green and tiny with the sepals thickening and hardening around the fruits.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Sea_beet,"The individual flowers are hermaphroditic, green and tiny with the sepals thickening and hardening around the fruits.",species_direct,unknown,unreviewed_llm_extraction,"The individual flowers are hermaphroditic, green and tiny with the sepals thickening and hardening around the fruits.",src_b72b34ef8e0b96ef9378,3566ee248f07fbee86d38106e6aac70cd39e0e1935637db23a7d4786499dfef7,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8c5e505fbc393929b4fd,high
Beta maritima,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,abiotic_wind,They are wind-pollinated.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Sea_beet,They are wind-pollinated.,species_direct,unknown,unreviewed_llm_extraction,They are wind-pollinated.,src_b72b34ef8e0b96ef9378,3566ee248f07fbee86d38106e6aac70cd39e0e1935637db23a7d4786499dfef7,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8c5e505fbc393929b4fd,high
Beta maritima,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,mixed,"Pollinators. Wind, Thrips.",reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Beta+vulgaris&redir=Beta+maritima,"Pollinators. Wind, Thrips.",species_direct,unknown,unreviewed_llm_extraction,"Pollinators. Wind, Thrips.",src_4b269c0c4cfa3efe05f1,0058be9c9f24176d58e2e76150fff5475b60d1f440d96c61b7f029bd951449bb,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8c5e505fbc393929b4fd,high
Beta maritima,M1_reproductive_assurance_pollen_vector,self_incompatibility,SI,Self-fertile. No.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Beta+vulgaris&redir=Beta+maritima,Self-fertile. No.,species_direct,unknown,unreviewed_llm_extraction,Self-fertile. No.,src_4b269c0c4cfa3efe05f1,0058be9c9f24176d58e2e76150fff5475b60d1f440d96c61b7f029bd951449bb,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8c5e505fbc393929b4fd,medium
Blyxa octandra,M0_other_reported_trait,sex_system,dioecious,"Blyxa octandra is dioecious, with male plants having pollen on the adaxial surface of the petals, and females having stigmas like petals.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Blyxa_octandra,"Blyxa octandra is dioecious, with male plants having pollen on the adaxial surface of the petals, and females having stigmas like petals.",species_direct,unknown,unreviewed_llm_extraction,"Blyxa octandra is dioecious, with male plants having pollen on the adaxial surface of the petals, and females having stigmas like petals.",src_af21f61ceccd8a4371d7,732b043ffb1791dba2319ce90631bbe211b3d6aa64114d230c56c16f62c46536,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8c5e505fbc393929b4fd,high
Bosistoa pentacocca,M0_other_reported_trait,flower_size_class,small,panicles of small flowers arranged in leaf axils or on the ends of branches.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Bosistoa_pentacocca,panicles of small flowers arranged in leaf axils or on the ends of branches.,species_direct,unknown,unreviewed_llm_extraction,panicles of small flowers arranged in leaf axils or on the ends of branches.,src_591c8e779d581a1f14be,856b60eaf7db51d3e621b6f90f3f35d276e3df3e9494b9143d38f1d958173c09,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8c5e505fbc393929b4fd,high
Bosistoa pentacocca,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,panicles of small flowers arranged in leaf axils or on the ends of branches.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Bosistoa_pentacocca,panicles of small flowers arranged in leaf axils or on the ends of branches.,species_direct,unknown,unreviewed_llm_extraction,panicles of small flowers arranged in leaf axils or on the ends of branches.,src_591c8e779d581a1f14be,856b60eaf7db51d3e621b6f90f3f35d276e3df3e9494b9143d38f1d958173c09,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_8c5e505fbc393929b4fd,high
