accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Aristida contorta,M0_floral_phenotype,flower_primary_color,green_brown_inconspicuous,It blooms between February and June producing brown coloured flowers.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Aristida_contorta,It blooms between February and June producing brown coloured flowers.,species_direct,unknown,unreviewed_llm_extraction,It blooms between February and June producing brown coloured flowers.,src_8ca749950e9becfec37d,dd7f6b666a6fdcaf508d71f49c700403ba00b9e1fe938ba440cc8ddac0b32248,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_09bb0ce4c6899e409a22,high
Aristida contorta,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,Each compound inflorescence has en elliptic shaped panicle with a length of 9 to 26 cm (3.5 to 10.2 in) and a width of 4 to 9 cm (1.6 to 3.5 in).,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Aristida_contorta,Each compound inflorescence has en elliptic shaped panicle with a length of 9 to 26 cm (3.5 to 10.2 in) and a width of 4 to 9 cm (1.6 to 3.5 in).,species_direct,unknown,unreviewed_llm_extraction,Each compound inflorescence has en elliptic shaped panicle with a length of 9 to 26 cm (3.5 to 10.2 in) and a width of 4 to 9 cm (1.6 to 3.5 in).,src_8ca749950e9becfec37d,dd7f6b666a6fdcaf508d71f49c700403ba00b9e1fe938ba440cc8ddac0b32248,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_09bb0ce4c6899e409a22,high
Aristida purpurea,M0_floral_phenotype,flower_primary_color,multicolored_variable,the flower glumes often assumes a light brown to reddish-purple color.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Aristida_purpurea,the flower glumes often assumes a light brown to reddish-purple color.,species_direct,unknown,unreviewed_llm_extraction,the flower glumes often assumes a light brown to reddish-purple color.,src_acc1e647a14e89af25b6,a5278cefaa13bf9078e296a240aaf1c9a70d72e5e0ac83bae309aaffa20a77e1,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_09bb0ce4c6899e409a22,high
Aspidosperma pyrifolium,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,Pollinators. Insects.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Aspidosperma+pyrifolium,Pollinators. Insects.,species_direct,unknown,unreviewed_llm_extraction,Pollinators. Insects.,src_91812be1431a3ffdc811,4b0804dc3c6be7119ec280161c2459e1fe82ddb54f447f8e80f61cdac9211098,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_09bb0ce4c6899e409a22,high
Astragalus trichopodus,M0_floral_phenotype,flower_primary_color,multicolored_variable,The inflorescence is a raceme of up to 50 flowers which are cream colored and sometimes tinted with light purple.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Astragalus_trichopodus,The inflorescence is a raceme of up to 50 flowers which are cream colored and sometimes tinted with light purple.,species_direct,unknown,unreviewed_llm_extraction,The inflorescence is a raceme of up to 50 flowers which are cream colored and sometimes tinted with light purple.,src_78afc2e073c676f02d74,cd67386301bfe2317ea1413a3894548194e1be9d4e56da1ce7823258319e495e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_09bb0ce4c6899e409a22,high
Astragalus trichopodus,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,The inflorescence is a raceme of up to 50 flowers which are cream colored and sometimes tinted with light purple.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Astragalus_trichopodus,The inflorescence is a raceme of up to 50 flowers which are cream colored and sometimes tinted with light purple.,species_direct,unknown,unreviewed_llm_extraction,The inflorescence is a raceme of up to 50 flowers which are cream colored and sometimes tinted with light purple.,src_78afc2e073c676f02d74,cd67386301bfe2317ea1413a3894548194e1be9d4e56da1ce7823258319e495e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_09bb0ce4c6899e409a22,high
Astragalus trichopodus,M0_other_reported_trait,flower_size_class,medium,Each flower is 2 to 3 cm (0.79 to 1.18 in) long including its tubular base of sepals.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Astragalus_trichopodus,Each flower is 2 to 3 cm (0.79 to 1.18 in) long including its tubular base of sepals.,species_direct,unknown,unreviewed_llm_extraction,Each flower is 2 to 3 cm (0.79 to 1.18 in) long including its tubular base of sepals.,src_78afc2e073c676f02d74,cd67386301bfe2317ea1413a3894548194e1be9d4e56da1ce7823258319e495e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_09bb0ce4c6899e409a22,medium
Astragalus trichopodus,M0_floral_phenotype,floral_form,other_described,Each flower is 2 to 3 cm (0.79 to 1.18 in) long including its tubular base of sepals.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Astragalus_trichopodus,Each flower is 2 to 3 cm (0.79 to 1.18 in) long including its tubular base of sepals.,species_direct,unknown,unreviewed_llm_extraction,Each flower is 2 to 3 cm (0.79 to 1.18 in) long including its tubular base of sepals.,src_78afc2e073c676f02d74,cd67386301bfe2317ea1413a3894548194e1be9d4e56da1ce7823258319e495e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_09bb0ce4c6899e409a22,medium
Astrocaryum standleyanum,M0_floral_phenotype,flower_primary_color,white,"The inflorescence of tiny white flowers grows upright, then bends and hangs as the fruits develop.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Astrocaryum_standleyanum,"The inflorescence of tiny white flowers grows upright, then bends and hangs as the fruits develop.",species_direct,unknown,unreviewed_llm_extraction,"The inflorescence of tiny white flowers grows upright, then bends and hangs as the fruits develop.",src_46547175b37b32785241,1e16b6bc22e808a1702dd252e8f590a9d47cefc531c54f5c69335a91f198ff97,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_09bb0ce4c6899e409a22,high
Astrocaryum standleyanum,M0_other_reported_trait,flower_size_class,very_small,"The inflorescence of tiny white flowers grows upright, then bends and hangs as the fruits develop.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Astrocaryum_standleyanum,"The inflorescence of tiny white flowers grows upright, then bends and hangs as the fruits develop.",species_direct,unknown,unreviewed_llm_extraction,"The inflorescence of tiny white flowers grows upright, then bends and hangs as the fruits develop.",src_46547175b37b32785241,1e16b6bc22e808a1702dd252e8f590a9d47cefc531c54f5c69335a91f198ff97,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dedf5695e4ed4ad01a6ab71a623f57ce3134501096f0c6677e6f2de2a1f96cec,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_09bb0ce4c6899e409a22,high
